date,AAPL_close,AMT_close,AMZN_close,BA_close,BABA_close,BAC_close,BKNG_close,BRK_B_close,CCL_close,CVX_close,DIS_close,GOOG_close,GOOGL_close,HD_close,JNJ_close,JPM_close,KO_close,LOW_close,MA_close,MCD_close,META_close,MSFT_close,NFLX_close,NKE_close,NVDA_close,PFE_close,PG_close,PYPL_close,SBUX_close,TM_close,TSLA_close,TSM_close,UNH_close,UPS_close,V_close,WMT_close,XOM_close,^GSPC_close
2010-01-25,7.252500057220459,43.20000076293945,6.015500068664551,57.77999877929688,,14.979999542236328,202.83999633789065,68.83999633789062,33.560001373291016,74.55000305175781,29.920000076293945,13.44958782196045,13.513513565063477,27.6200008392334,63.220001220703125,39.209999084472656,27.174999237060547,22.1200008392334,25.2450008392334,63.09000015258789,,29.31999969482422,7.018570899963379,15.917499542236328,0.418500006198883,17.88425064086914,60.630001068115234,,11.199999809265137,87.70999908447266,,10.149999618530272,33.0,58.75,20.50749969482422,17.626667022705078,65.8499984741211,1096.780029296875
2010-01-26,7.355000019073486,42.540000915527344,5.973999977111816,57.709999084472656,,14.770000457763672,204.44000244140625,68.0,33.7400016784668,74.1500015258789,29.65999984741211,13.509861946105955,13.574073791503906,27.729999542236328,62.790000915527344,38.43999862670898,27.06999969482422,21.959999084472656,24.86100006103516,63.810001373291016,,29.5,7.135714054107666,15.9350004196167,0.4052500128746032,17.81783676147461,60.68999862670898,,11.270000457763672,86.77999877929688,,10.0,32.439998626708984,58.63999938964844,20.287500381469727,17.8700008392334,65.91999816894531,1092.1700439453125
2010-01-27,7.424285888671875,42.65999984741211,6.137499809265137,61.93000030517578,,15.1899995803833,207.5200042724609,71.36000061035156,33.880001068115234,73.69999694824219,29.31999969482422,13.50189208984375,13.566065788269045,27.84000015258789,63.43999862670898,39.33000183105469,27.2549991607666,22.1200008392334,25.632999420166016,63.72999954223633,,29.670000076293945,7.281428813934326,16.0,0.4162499904632568,18.02656555175781,60.810001373291016,,11.204999923706056,79.7699966430664,,9.989999771118164,33.2400016784668,59.34000015258789,20.977500915527344,17.799999237060547,65.54000091552734,1097.5
2010-01-28,7.117499828338623,42.31999969482422,6.301499843597412,62.560001373291016,,15.369999885559082,201.67999267578125,73.75,34.40999984741211,73.23999786376953,29.350000381469727,13.307371139526367,13.370620727539062,27.34000015258789,63.79999923706055,39.47999954223633,27.09000015258789,21.979999542236328,24.94499969482422,62.83000183105469,,29.15999984741211,9.005714416503906,15.880000114440918,0.4022499918937683,17.675521850585938,61.68000030517578,,11.039999961853027,77.66999816894531,,10.050000190734863,33.43000030517578,58.959999084472656,20.662500381469727,17.536666870117188,64.95999908447266,1084.530029296875
2010-01-29,6.859285831451416,42.45000076293945,6.270500183105469,60.59999847412109,,15.18000030517578,195.3500061035156,76.43000030517578,33.33000183105469,72.12000274658203,29.549999237060547,13.199027061462402,13.261761665344238,28.01000022888184,62.86000061035156,38.93999862670898,27.125,21.649999618530277,24.989999771118164,62.43000030517578,,28.18000030517578,8.89285659790039,15.9375,0.3847500085830688,17.7039852142334,61.54999923706055,,10.895000457763672,77.0,,10.15999984741211,33.0,57.77000045776367,20.50749969482422,17.809999465942383,64.43000030517578,1073.8699951171875
2010-02-01,6.9546427726745605,43.08000183105469,5.94350004196167,61.70000076293945,,15.420000076293944,204.1999969482422,75.41000366210938,34.13999938964844,73.58000183105469,29.520000457763672,13.275738716125488,13.338838577270508,28.38999938964844,63.09000015258789,39.630001068115234,27.190000534057617,21.989999771118164,25.34199905395508,63.88999938964844,,28.40999984741211,8.718570709228516,16.024999618530273,0.414249986410141,17.82732391357422,61.9900016784668,,11.114999771118164,79.94000244140625,,10.079999923706056,33.130001068115234,58.38999938964844,20.915000915527344,17.82666778564453,66.18000030517578,1089.18994140625
2010-02-02,6.994999885559082,43.02999877929688,5.906000137329102,61.93999862670898,,15.600000381469728,204.4199981689453,75.51000213623047,34.59000015258789,74.44999694824219,29.979999542236328,13.22841739654541,13.29129123687744,29.030000686645508,63.9900016784668,40.54999923706055,27.524999618530277,22.57999992370605,25.256000518798828,64.02999877929688,,28.459999084472656,8.835714340209961,15.982500076293944,0.418500006198883,18.254268646240234,62.900001525878906,,11.225000381469728,78.18000030517578,,9.960000038146973,34.04999923706055,58.619998931884766,21.002500534057617,17.829999923706055,66.95999908447266,1103.3199462890625
2010-02-03,7.115356922149658,42.790000915527344,5.954999923706055,61.459999084472656,,15.529999732971191,208.52999877929688,74.36000061035156,34.59000015258789,73.20999908447266,30.75,13.470010757446287,13.53403377532959,28.46999931335449,63.630001068115234,40.290000915527344,27.434999465942383,22.11000061035156,24.757999420166016,65.20999908447266,,28.6299991607666,8.850000381469727,16.0,0.421999990940094,17.666034698486328,62.650001525878906,,11.21500015258789,73.48999786376953,,10.0600004196167,33.31999969482422,58.869998931884766,20.8799991607666,18.09000015258789,66.5999984741211,1097.280029296875
2010-02-04,6.85892915725708,41.02000045776367,5.796999931335449,59.31999969482422,,14.75,200.00999450683597,72.61000061035156,32.900001525878906,71.37000274658203,29.670000076293945,13.120322227478027,13.182682991027832,27.93000030517578,62.63999938964844,38.34999847412109,26.71500015258789,21.600000381469727,22.211000442504883,64.05999755859375,,27.84000015258789,8.619999885559082,15.522500038146973,0.3975000083446502,17.10626220703125,61.400001525878906,,10.904999732971191,71.77999877929688,,9.68000030517578,32.459999084472656,57.290000915527344,20.762500762939453,17.656667709350586,64.72000122070312,1063.1099853515625
2010-02-05,6.980713844299316,40.09999847412109,5.869500160217285,58.400001525878906,,15.0,196.9600067138672,73.56999969482422,32.529998779296875,71.18000030517578,29.540000915527344,13.232650756835938,13.29554557800293,27.979999542236328,62.63999938964844,38.29999923706055,26.545000076293945,21.59000015258789,22.073999404907227,63.369998931884766,,28.020000457763672,8.691429138183594,15.425000190734863,0.4054999947547912,17.03984832763672,61.29999923706055,,10.850000381469728,74.70999908447266,,9.5600004196167,32.540000915527344,57.20000076293945,20.63999938964844,17.816667556762695,64.80000305175781,1066.18994140625
2010-02-08,6.932857036590576,40.66999816894531,5.84149980545044,57.88999938964844,,14.479999542236328,200.6199951171875,74.2300033569336,33.15999984741211,70.12999725341797,29.479999542236328,13.286947250366213,13.350099563598633,28.59000015258789,62.369998931884766,37.70000076293945,26.325000762939453,21.76000022888184,22.63999938964844,62.91999816894531,,27.71999931335449,8.699999809265137,15.324999809265137,0.4047499895095825,16.925996780395508,61.0099983215332,,10.954999923706056,72.8499984741211,,9.609999656677246,32.40999984741211,56.619998931884766,20.762500762939453,17.643333435058594,64.3499984741211,1056.739990234375
2010-02-09,7.006785869598389,41.45000076293945,5.901500225067139,59.7400016784668,,14.470000267028809,205.3800048828125,74.52999877929688,32.79999923706055,71.30999755859375,29.84000015258789,13.360919952392578,13.424424171447754,28.8700008392334,62.7599983215332,38.38999938964844,27.0049991607666,21.84000015258789,22.34499931335449,63.56999969482422,,28.01000022888184,8.875714302062988,15.6274995803833,0.4014999866485595,16.963947296142578,61.7599983215332,,11.095000267028809,74.5999984741211,,9.600000381469728,33.0,57.40999984741211,20.8174991607666,17.75,65.19999694824219,1070.52001953125
2010-02-10,6.968571186065674,41.59000015258789,5.868000030517578,59.540000915527344,,14.670000076293944,206.3999938964844,74.41999816894531,32.61000061035156,70.75,30.030000686645508,13.311355590820312,13.374625205993652,28.649999618530277,62.72999954223633,38.869998931884766,26.895000457763672,21.799999237060547,22.690000534057617,63.25,,27.989999771118164,8.784285545349121,15.65999984741211,0.4092499911785126,16.831119537353516,61.66999816894531,,11.1850004196167,75.69000244140625,,9.699999809265137,32.709999084472656,57.06999969482422,20.90999984741211,17.746667861938477,64.8499984741211,1068.1300048828125
2010-02-11,7.0953569412231445,42.52000045776367,6.004499912261963,60.59000015258789,,14.630000114440918,208.8999938964844,76.69000244140625,33.18000030517578,71.7300033569336,30.15999984741211,13.35992431640625,13.423422813415527,28.989999771118164,62.90999984741211,39.02000045776367,27.11000061035156,22.170000076293945,22.899999618530277,63.790000915527344,,28.1200008392334,9.05142879486084,15.737500190734863,0.4280000030994415,16.954458236694336,61.959999084472656,,11.279999732971191,76.0,,9.890000343322754,33.119998931884766,56.720001220703125,21.28499984741211,17.69333267211914,65.23999786376953,1078.469970703125
2010-02-12,7.156428813934326,42.619998931884766,5.982999801635742,59.650001525878906,,14.449999809265137,207.77999877929688,76.9000015258789,32.81999969482422,71.01000213623047,30.06999969482422,13.27822971343994,13.341341018676758,29.0,62.720001220703125,38.95000076293945,26.989999771118164,22.15999984741211,22.54800033569336,63.59000015258789,,27.93000030517578,9.025713920593262,15.6225004196167,0.4337500035762787,16.888046264648438,61.7599983215332,,11.300000190734863,77.05000305175781,,9.710000038146973,32.18000030517578,56.150001525878906,21.19499969482422,17.633333206176758,64.80000305175781,1075.510009765625
2010-02-16,7.264286041259766,43.36000061035156,5.876500129699707,61.2599983215332,,15.15999984741211,211.2100067138672,76.05000305175781,33.47999954223633,72.98999786376953,30.46999931335449,13.481966018676758,13.546046257019045,29.440000534057617,63.61000061035156,40.06999969482422,27.40999984741211,22.739999771118164,22.530000686645508,64.01000213623047,,28.350000381469727,9.265713691711426,15.912500381469728,0.4417499899864197,16.812143325805664,62.83000183105469,,11.4399995803833,76.01000213623047,,9.90999984741211,31.6299991607666,57.33000183105469,21.46999931335449,17.85333251953125,66.27999877929688,1094.8699951171875
2010-02-17,7.23392915725708,43.709999084472656,5.815499782562256,61.81999969482422,,15.65999984741211,212.8699951171875,76.25,34.0099983215332,72.83999633789062,30.86000061035156,13.40500545501709,13.46871852874756,30.020000457763672,63.97999954223633,40.040000915527344,27.665000915527344,23.049999237060547,22.482999801635746,64.26000213623047,,28.59000015258789,9.21571445465088,16.1200008392334,0.4460000097751617,16.764705657958984,62.84999847412109,,11.574999809265137,74.1500015258789,,10.020000457763672,32.54999923706055,57.5099983215332,21.604999542236328,18.020000457763672,65.76000213623047,1099.510009765625
2010-02-18,7.247499942779541,43.38999938964844,5.90399980545044,62.88999938964844,,15.880000114440918,232.9499969482422,76.63999938964844,33.779998779296875,73.62000274658203,31.020000457763672,13.529787063598633,13.594094276428224,30.299999237060547,64.52999877929688,40.40999984741211,27.95499992370605,23.149999618530277,22.200000762939453,64.4800033569336,,28.96999931335449,9.442856788635254,16.110000610351562,0.4167500138282776,16.821632385253906,63.38999938964844,,11.630000114440918,73.44000244140625,,10.0600004196167,32.689998626708984,57.16999816894531,21.739999771118164,17.823333740234375,65.95999908447266,1106.75
2010-02-19,7.202499866485596,43.91999816894531,5.875999927520752,63.59000015258789,,15.880000114440918,230.57000732421875,78.73999786376953,33.88999938964844,74.05000305175781,31.229999542236328,13.468517303466797,13.532532691955566,30.149999618530277,63.810001373291016,40.02999877929688,27.86000061035156,23.1299991607666,22.26300048828125,64.73999786376953,,28.770000457763672,9.521429061889648,16.087499618530273,0.4144999980926513,17.06831169128418,63.45000076293945,,11.68000030517578,73.3499984741211,,10.020000457763672,31.940000534057617,57.810001373291016,21.70249938964844,17.829999923706055,65.87000274658203,1109.1700439453125
2010-02-22,7.1578569412231445,43.77999877929688,5.9004998207092285,63.970001220703125,,16.209999084472656,229.07000732421875,79.55999755859375,34.11000061035156,72.95999908447266,31.1200008392334,13.519326210021973,13.58358383178711,30.31999969482422,63.4900016784668,40.84999847412109,27.690000534057617,23.06999969482422,22.423999786376957,64.7699966430664,,28.729999542236328,9.324286460876465,16.077499389648438,0.4152500033378601,17.03036117553711,63.41999816894531,,11.449999809265137,72.93000030517578,,10.0,33.08000183105469,57.95000076293945,21.727500915527344,17.94333267211914,65.4000015258789,1108.010009765625
2010-02-23,7.037857055664063,42.810001373291016,5.861999988555908,62.77000045776367,,15.9399995803833,225.08999633789065,79.1500015258789,33.66999816894531,72.04000091552734,30.920000076293945,13.32679843902588,13.39013957977295,30.75,63.310001373291016,39.880001068115234,27.415000915527344,22.809999465942383,22.20199966430664,64.87000274658203,,28.32999992370605,9.192856788635254,16.032499313354492,0.4052500128746032,16.764705657958984,63.209999084472656,,11.34000015258789,71.55000305175781,,9.850000381469728,32.810001373291016,58.400001525878906,21.530000686645508,17.873332977294922,64.94000244140625,1094.5999755859375
2010-02-24,7.166429042816162,42.619998931884766,5.986000061035156,63.47999954223633,,16.329999923706055,225.0200042724609,79.68000030517578,35.79999923706055,72.33999633789062,31.38999938964844,13.237133979797363,13.300049781799316,31.36000061035156,63.45000076293945,40.84999847412109,27.57999992370605,23.63999938964844,22.174999237060547,65.26000213623047,,28.6299991607666,9.241429328918455,16.232500076293945,0.4137499928474426,16.897533416748047,63.88999938964844,,11.539999961853027,74.33000183105469,,9.81999969482422,33.619998931884766,58.7599983215332,21.40749931335449,17.97333335876465,65.55000305175781,1105.239990234375
2010-02-25,7.214285850524902,42.79999923706055,5.909999847412109,62.869998931884766,,16.549999237060547,223.8699951171875,79.4000015258789,35.65999984741211,72.11000061035156,31.36000061035156,13.11160373687744,13.173924446105955,31.36000061035156,63.27999877929688,40.63999938964844,26.559999465942383,23.81999969482422,22.14900016784668,64.37999725341797,,28.600000381469727,9.372857093811035,16.540000915527344,0.4099999964237213,16.783681869506836,63.70000076293945,,11.449999809265137,73.9000015258789,,9.75,33.45000076293945,58.41999816894531,21.3075008392334,18.049999237060547,65.13999938964844,1102.93994140625
2010-02-26,7.307857036590576,42.65999984741211,5.920000076293945,63.15999984741211,,16.65999984741211,226.7100067138672,80.12999725341797,35.959999084472656,72.30000305175781,31.239999771118164,13.120820045471191,13.183182716369627,31.200000762939453,63.0,41.970001220703125,26.36000061035156,23.709999084472656,22.437000274658203,63.84999847412109,,28.670000076293945,9.435713768005373,16.899999618530273,0.4050000011920929,16.650854110717773,63.27999877929688,,11.454999923706056,74.83000183105469,,9.75,33.86000061035156,58.7400016784668,21.31999969482422,18.023332595825195,65.0,1104.489990234375
2010-03-01,7.463929176330566,42.93000030517578,6.227000236511231,64.0,,16.709999084472656,238.5399932861328,81.91000366210938,36.09999847412109,72.80999755859375,31.540000915527344,13.2675199508667,13.330580711364746,31.43000030517578,63.38999938964844,41.83000183105469,26.63500022888184,23.979999542236328,23.27400016784668,63.97999954223633,,29.020000457763672,9.95714282989502,17.059999465942383,0.4212499856948852,16.840606689453125,63.5099983215332,,11.645000457763672,73.63999938964844,,9.949999809265137,34.040000915527344,58.84999847412109,21.70499992370605,17.96666717529297,65.4000015258789,1115.7099609375
2010-03-02,7.458929061889648,42.77999877929688,6.276500225067139,64.44000244140625,,16.459999084472656,241.33999633789065,80.7699966430664,35.75,73.31999969482422,31.8799991607666,13.47598934173584,13.540040016174316,31.36000061035156,63.43999862670898,41.619998931884766,26.649999618530277,23.690000534057617,23.18099975585937,64.06999969482422,,28.459999084472656,9.854286193847656,17.00749969482422,0.4210000038146972,16.698291778564453,63.709999084472656,,11.664999961853027,74.41999816894531,,9.949999809265137,33.95000076293945,59.15999984741211,21.612499237060547,17.863332748413086,65.48999786376953,1118.31005859375
2010-03-03,7.476070880889893,42.97999954223633,6.29449987411499,64.44999694824219,,16.3700008392334,235.82000732421875,82.94999694824219,35.709999084472656,73.12999725341797,31.63999938964844,13.582091331481934,13.646647453308104,31.46999931335449,63.400001525878906,41.52999877929688,26.96500015258789,23.6200008392334,23.21500015258789,63.630001068115234,,28.459999084472656,9.649999618530272,16.90999984741211,0.4157499969005584,16.43263816833496,63.54999923706055,,11.529999732971191,76.94000244140625,,9.859999656677246,34.099998474121094,59.18000030517578,21.700000762939453,17.886667251586914,65.43000030517578,1118.7900390625
2010-03-04,7.525356769561768,42.959999084472656,6.426499843597412,65.55000305175781,,16.399999618530273,233.1199951171875,82.68000030517578,36.150001525878906,73.08000183105469,32.56999969482422,13.812975883483888,13.878628730773926,31.440000534057617,63.56999969482422,41.91999816894531,27.23500061035156,23.790000915527344,23.299999237060547,63.43000030517578,,28.6299991607666,9.71571445465088,16.907499313354492,0.4165000021457672,16.44212532043457,63.66999816894531,,11.460000038146973,75.41999816894531,,9.869999885559082,32.95000076293945,59.20000076293945,21.76000022888184,17.98666763305664,65.4000015258789,1122.969970703125
2010-03-05,7.819643020629883,43.40999984741211,6.445499897003174,67.93000030517578,,16.700000762939453,235.33999633789065,83.36000061035156,37.040000915527344,74.30000305175781,33.220001220703125,14.052577018737791,14.11936855316162,31.799999237060547,64.04000091552734,42.810001373291016,27.350000381469727,24.049999237060547,23.95400047302246,63.66999816894531,,28.59000015258789,9.66428565979004,17.079999923706055,0.4292500019073486,16.584440231323242,63.68999862670898,,11.6850004196167,76.94000244140625,,10.130000114440918,33.7400016784668,59.4900016784668,22.127500534057617,18.046667098999023,66.47000122070312,1138.699951171875
2010-03-08,7.824285984039307,42.45000076293945,6.505499839782715,67.23999786376953,,16.739999771118164,240.17999267578125,82.79000091552734,36.93999862670898,74.63999938964844,33.189998626708984,14.009489059448242,14.076075553894045,31.959999084472656,64.19999694824219,42.59000015258789,27.229999542236328,23.950000762939453,24.56100082397461,65.12000274658203,,28.6299991607666,9.811429023742676,17.204999923706055,0.4230000078678131,16.461101531982422,63.18999862670898,,11.65999984741211,77.94000244140625,,10.229999542236328,33.099998474121094,59.79999923706055,22.65749931335449,18.049999237060547,66.4800033569336,1138.5
2010-03-09,7.965000152587891,42.88999938964844,6.440999984741211,67.79000091552734,,16.799999237060547,238.3300018310547,82.47000122070312,36.93999862670898,74.30000305175781,33.310001373291016,13.952452659606934,14.018769264221191,31.68000030517578,64.2699966430664,42.41999816894531,27.09000015258789,24.01000022888184,24.64800071716309,65.0999984741211,,28.799999237060547,9.991429328918455,17.232500076293945,0.4387499988079071,16.347248077392578,63.29999923706055,,11.8100004196167,76.66999816894531,,10.25,33.08000183105469,60.290000915527344,22.537500381469727,18.020000457763672,66.77999877929688,1140.449951171875
2010-03-10,8.029999732971191,43.11000061035156,6.5254998207092285,70.01000213623047,,17.110000610351562,240.9900054931641,82.06999969482422,37.16999816894531,73.95999908447266,33.33000183105469,14.35743522644043,14.425676345825195,31.709999084472656,64.29000091552734,42.93000030517578,27.100000381469727,24.290000915527344,24.959999084472656,64.94000244140625,,28.96999931335449,10.182856559753418,17.280000686645508,0.4397499859333038,16.271347045898438,63.0099983215332,,12.114999771118164,76.36000061035156,,10.34000015258789,33.2400016784668,60.72999954223633,22.8799991607666,17.876667022705078,67.22000122070312,1145.6099853515625
2010-03-11,8.053570747375488,43.5,6.678999900817871,70.06999969482422,,17.1200008392334,242.2100067138672,82.36000061035156,37.25,73.98999786376953,33.810001373291016,14.474246978759766,14.54304313659668,32.130001068115234,64.22000122070312,43.18000030517578,26.799999237060547,24.59000015258789,25.018999099731445,65.20999908447266,,29.18000030517578,10.170000076293944,17.4375,0.429749995470047,16.4041748046875,63.16999816894531,,12.135000228881836,76.94000244140625,,10.5,33.5,62.470001220703125,23.184999465942383,17.989999771118164,67.22000122070312,1150.239990234375
2010-03-12,8.092857360839844,43.380001068115234,6.591000080108643,69.83000183105469,,16.850000381469727,238.91000366210935,82.23999786376953,37.4900016784668,73.72000122070312,33.689998626708984,14.434395790100098,14.503003120422363,32.45000076293945,64.18000030517578,43.150001525878906,26.674999237060547,24.950000762939453,24.996999740600582,65.52999877929688,,29.270000457763672,9.997142791748049,17.475000381469727,0.4312500059604645,16.204933166503906,63.31999969482422,,12.140000343322754,76.98999786376953,,10.329999923706056,32.90999984741211,62.31999969482422,23.3125,17.96666717529297,66.80000305175781,1149.989990234375
